table_name,column_name,data_type,character_maximum_length,is_nullable,field_name
table1075,column20890,text,,YES,Parent Group
table1075,column20891,text,,YES,Parent
table1075,column20892,text,,YES,Activity ID
table1075,column20893,text,,YES,Activity Name
table1075,column20895,text,,YES,Activity Description
table1075,column20898,text,,YES,Color
table1075,column20900,text,,YES,Resource
table1075,column20902,text,,YES,Depends On
table1075,column20903,text,,YES,Caption
table1075,column20889,bigint,,YES,Group
table1075,column20899,bigint,,YES,Milestone
table1075,column20908,double precision,,YES,Total Qty
table1075,column20917,text,,YES,Unit
table1075,created_by,character varying,255,YES,created_by
table1075,created_date,timestamp without time zone,,YES,created_date
table1075,modified_by,character varying,255,YES,modified_by
table1075,modified_date,timestamp without time zone,,YES,modified_date
table1075,column31121,text,,YES,Level
table1075,column20909,double precision,,YES,Estimated Material Amount
table1075,column20910,double precision,,YES,Estimated Labour Amount
table1075,column20911,double precision,,YES,Estimated Equipment Amount
table1075,column20912,double precision,,YES,Overhead and Profit Margins in Perc
table1075,column20914,double precision,,YES,Activity Estimated Rate
table1075,column20915,double precision,,YES,Tender Rate
table1075,column20916,double precision,,YES,Total Tender Amount
table1075,column20918,double precision,,YES,Daily Planned Qty
table1075,column20920,bigint,,YES,Start Day
table1075,column20921,bigint,,YES,Activity Duration Days
table1075,column20922,bigint,,YES,End Day
table1075,state,bigint,,YES,status
table1075,stateownerid,bigint,,YES,stateownerid
table1076,id,bigint,,NO,id
table1076,column20929,text,,YES,Proposal No@GIN/3
table1076,column20930,timestamp without time zone,,YES,Date of Proposal
table1076,column20931,text,,YES,Name Of Client
table1076,column20932,text,,YES,Project Name
table1076,column20933,text,,YES,Sub Project
table1076,column20934,text,,YES,Tender No
table1076,column20935,timestamp without time zone,,YES,Project Start Date
table1076,column20938,text,,YES,Consultant Name
table1076,column20939,text,,YES,Architect
table1076,column20940,text,,YES,Contractor Company
table1076,column20941,text,,YES,Project Type
table1076,column20942,text,,YES,Company Code
table1076,column20943,text,,YES,EMD
table1076,column20944,timestamp without time zone,,YES,Last Date of Submission
table1076,column20945,text,,YES,Description of work
table1076,column20951,text,,YES,Taxes and Conditions
table1076,created_by,character varying,255,YES,created_by
table1076,created_date,timestamp without time zone,,YES,created_date
table1076,modified_by,character varying,255,YES,modified_by
table1076,modified_date,timestamp without time zone,,YES,modified_date
table1076,state,bigint,,YES,status
table1076,stateownerid,bigint,,YES,stateownerid
table1077,id,bigint,,NO,id
table1077,column20955,text,,YES,Particulars of Items
table1077,column21013,bigint,,YES,Quantity Estimation List
table1077,created_by,character varying,255,YES,created_by
table1077,created_date,timestamp without time zone,,YES,created_date
table1077,modified_by,character varying,255,YES,modified_by
table1077,modified_date,timestamp without time zone,,YES,modified_date
table1077,column20956,double precision,,YES,Nos
table1077,column20957,double precision,,YES,L (m)
table1077,column20958,double precision,,YES,B (m)
table1077,column20959,double precision,,YES,H / D (m)
table1077,column20960,double precision,,YES,Dia (m)
table1077,column20961,double precision,,YES,Qty
table1077,state,bigint,,YES,status
table1077,stateownerid,bigint,,YES,stateownerid
table1078,id,bigint,,NO,id
table1078,column20963,text,,YES,Item Group
table1078,column20964,text,,YES,Item Desc
table1078,column20965,text,,YES,Unit
table1078,column21014,bigint,,YES,Material Control Center
table1078,created_by,character varying,255,YES,created_by
table1078,created_date,timestamp without time zone,,YES,created_date
table1078,modified_by,character varying,255,YES,modified_by
table1078,modified_date,timestamp without time zone,,YES,modified_date
table1078,column36106,text,,YES,Item Code
table1078,column20966,double precision,,YES,Factor
table1078,column20967,double precision,,YES,Est Qty
table1078,column20968,double precision,,YES,Est Rate
table1078,column20969,double precision,,YES,Est Amt
table1078,state,bigint,,YES,status
table1078,stateownerid,bigint,,YES,stateownerid
table1079,id,bigint,,NO,id
table1079,column20971,text,,YES,Nature of Work
table1079,column20972,text,,YES,Particulars
table1079,column20973,text,,YES,Unit
table1079,column21015,bigint,,YES,Labour Control Center
table1079,created_by,character varying,255,YES,created_by
table1079,created_date,timestamp without time zone,,YES,created_date
table1079,modified_by,character varying,255,YES,modified_by
table1079,modified_date,timestamp without time zone,,YES,modified_date
table1079,column20974,double precision,,YES,Factor
table1079,column20975,double precision,,YES,Est Qty
table1079,column20976,double precision,,YES,Est Rate
table1079,column20977,double precision,,YES,Est Amt
table1079,state,bigint,,YES,status
table1079,stateownerid,bigint,,YES,stateownerid
table1080,id,bigint,,NO,id
table1080,column20979,text,,YES,Nature of Work
table1080,column20980,text,,YES,Particulars
table1080,column20981,text,,YES,Unit
table1080,column21016,bigint,,YES,Equipment Control Center
table1080,created_by,character varying,255,YES,created_by
table1080,created_date,timestamp without time zone,,YES,created_date
table1080,modified_by,character varying,255,YES,modified_by
table1080,modified_date,timestamp without time zone,,YES,modified_date
table1080,column20982,double precision,,YES,Factor
table1080,column20983,double precision,,YES,Est Qty
table1080,column20984,double precision,,YES,Est Rate
table1080,column20985,double precision,,YES,Est Amt
table1080,state,bigint,,YES,status
table1080,stateownerid,bigint,,YES,stateownerid
table1081,id,bigint,,NO,id
table1081,column20987,text,,YES,Name Of Client
table1081,column20988,text,,YES,Project Name
table1081,column20989,text,,YES,Sub Project
table1081,column20990,text,,YES,Tender No
table1081,column20992,text,,YES,Copy to Name Of Client
table1081,column20993,text,,YES,Copy to Project Name
table1081,column20994,text,,YES,Copy to Sub Project
table1081,column20995,text,,YES,Copy to Tender No
table1081,column20996,text,,YES,Activity Type
table1081,column20998,text,,YES,Parent Group
table1081,column20999,text,,YES,Parent
table1081,column21000,text,,YES,Activity ID
table1081,column21001,text,,YES,Activity Name
table1081,column21003,text,,YES,Activity Description
table1081,column21006,text,,YES,Color
table1081,column21008,text,,YES,Resource
table1081,column21010,text,,YES,Depends On
table1081,column21011,text,,YES,Caption
table1081,column20997,bigint,,YES,Group
table1081,column21007,bigint,,YES,Milestone
table1081,column21017,double precision,,YES,Total Qty
table1081,column21026,text,,YES,Unit
table1081,created_by,character varying,255,YES,created_by
table1081,created_date,timestamp without time zone,,YES,created_date
table1081,modified_by,character varying,255,YES,modified_by
table1081,modified_date,timestamp without time zone,,YES,modified_date
table1081,column31122,text,,YES,Level
table1081,column21018,double precision,,YES,Estimated Material Amount
table1081,column21019,double precision,,YES,Estimated Labour Amount
table1081,column21020,double precision,,YES,Estimated Equipment Amount
table1081,column21021,double precision,,YES,Overhead and Profit Margins in Perc
table1081,column21023,double precision,,YES,Activity Estimated Rate
table1081,column21024,double precision,,YES,Tender Rate
table1081,column21025,double precision,,YES,Total Tender Amount
table1081,column21027,double precision,,YES,Daily Planned Qty
table1081,column21029,bigint,,YES,Start Day
table1081,column21030,bigint,,YES,Activity Duration Days
table1081,column21031,bigint,,YES,End Day
table1081,state,bigint,,YES,status
table1081,stateownerid,bigint,,YES,stateownerid
table1086,id,bigint,,NO,id
table1086,column21110,text,,YES,Employee Name
table1086,column21111,text,,YES,Employee Code
table1086,column21113,text,,YES,Name of Company
table1086,column21115,text,,YES,Designation
table1086,column21116,text,,YES,Department
table1086,column21117,timestamp without time zone,,YES,Joined Date
table1086,column21118,timestamp without time zone,,YES,Salary Start Date
table1086,column21119,timestamp without time zone,,YES,Date of Resignation
table1086,column21120,timestamp without time zone,,YES,Date of Leaving
table1086,column21121,text,,YES,Payable Month
table1086,column21122,text,,YES,Year
table1086,column21152,text,,YES,Paid Amount By
table1086,column21153,text,,YES,Name of Bank
table1086,created_by,character varying,255,YES,created_by
table1086,created_date,timestamp without time zone,,YES,created_date
table1086,modified_by,character varying,255,YES,modified_by
table1086,modified_date,timestamp without time zone,,YES,modified_date
table1086,column29354,text,,YES,Voucher No@FFS/3
table1086,column29355,timestamp without time zone,,YES,Date
table1086,column29939,text,,YES,Project Name
table1086,column30289,text,,YES,Remarks
table1086,column34375,text,,YES,Notice Period To Be
table1086,column34609,text,,YES,Deduct PT
table1086,column34610,text,,YES,Deduct PF
table1086,column34612,text,,YES,Deduct MLWF
table1086,column34611,text,,YES,Deduct ESIC
table1086,column34613,text,,YES,Deduct IncomeTax
table1086,column21125,double precision,,YES,Basic Salary
table1086,column21126,double precision,,YES,HRA
table1086,column21127,double precision,,YES,Conveyance Allowance
table1086,column21128,double precision,,YES,Special Allowance
table1086,column21129,double precision,,YES,Medical Allowance
table1086,column21130,double precision,,YES,Entertainment Allowance
table1086,column21132,double precision,,YES,Total Days
table1086,column21136,double precision,,YES,PF Deduction
table1086,column21137,double precision,,YES,PT Deduction
table1086,column21138,double precision,,YES,Income Tax Deduction
table1086,column21180,double precision,,YES,ESIC Deduction
table1086,column21657,double precision,,YES,Other Deductions
table1086,column21139,double precision,,YES,Net Advance
table1086,column21658,double precision,,YES,Loan Advance
table1086,column21143,double precision,,YES,No. of Encashable Earn Leaves
table1086,column21144,double precision,,YES,Gratuity
table1086,column21140,double precision,,YES,Other Additions
table1086,column21145,double precision,,YES,Telephone Reimb
table1086,column21148,double precision,,YES,Payment in lieu of one month notice
table1086,column21131,double precision,,YES,Other Recovery
table1086,state,bigint,,YES,status
table1086,stateownerid,bigint,,YES,stateownerid
table1086,column29921,double precision,,YES,Total Amount Paid
table1086,column33038,double precision,,YES,Phone Allowance
table1086,column33039,double precision,,YES,Leave Travel Allowance
table1086,column33040,double precision,,YES,Books And Periodicals
table1086,column33041,double precision,,YES,Fixed Amount
table1086,column33156,double precision,,YES,Leave Encashment Amount
table1086,column33157,double precision,,YES,No. of Years
table1086,column34379,double precision,,YES,Notice Period Agreed
table1086,column34376,double precision,,YES,Notice Period Served
table1086,column34374,double precision,,YES,Total Tenure(In No. of Days)
table1086,column34380,double precision,,YES,Balance Notice Days
table1086,column34377,double precision,,YES,Welfare Deduction
table1086,column34388,double precision,,YES,Driver Salary
table1086,column34389,double precision,,YES,Vehicle Fuel Reimbursement
table1093,id,bigint,,NO,id
table1093,column21315,timestamp without time zone,,YES,Start Date
table1093,column21316,timestamp without time zone,,YES,End Date
table1093,column21329,text,,YES,Member Type
table1093,created_by,character varying,255,YES,created_by
table1093,created_date,timestamp without time zone,,YES,created_date
table1093,modified_by,character varying,255,YES,modified_by
table1093,modified_date,timestamp without time zone,,YES,modified_date
table1093,column30246,text,,YES,Remarks
table1093,column33394,text,,YES,Project Name
table1093,column40501,text,,YES,Voucher Type
table1093,column47490,text,,YES,Voucher Type
table1093,column21317,double precision,,YES,Interest Rate
table1093,column21318,double precision,,YES,Interest Rate on Advance
table1093,column21319,double precision,,YES,Sales Grace Days
table1093,column21320,double precision,,YES,Installment Grace Days
table1093,column21321,double precision,,YES,ST Grace Days
table1093,column21322,double precision,,YES,VAT Grace Days
table1093,column21323,double precision,,YES,Service Tax Interest Rate
